"cohort","age","period","window_end_period","loans_at_risk","defaults_3m","rd3m","q","y_logit","mu","residual_after_mean","age_effect","residual_after_age","cohort_effect","residual_after_cohort","period_effect","residual_after_period","fitted_logit","fitted_rd3m","reconstructed_q","risk_base","risk_after_age","risk_after_cohort","risk_after_period","contribution_age","contribution_cohort","contribution_period","contribution_residual","reconstructed_rd3m"
"2021-05-01",32,"2024-01-01","2024-03-01",803,34,0.0423412204234122,0.042910447761194,-3.10478162924162,-3.80673473380674,0.701953104565121,0.132416258675008,0.569536845890114,0.11558797126143,0.453948874628683,0.0600410097677618,0.393907864860921,-3.49868949410254,0.0293495416164117,0.042910447761194,0.0217375941071289,0.0247391376828066,0.0276865767133904,0.0293495416164117,0.00300154357567763,0.00294743903058385,0.00166296490302127,0.0129916788070005,0.0423412204234122
"2021-05-01",33,"2024-02-01","2024-04-01",778,34,0.0437017994858612,0.0442875481386393,-3.07175352808675,-3.80673473380674,0.734981205719992,0.139526428591446,0.595454777128546,0.11558797126143,0.479866805867116,0.0401744278599255,0.43969237800719,-3.51144590609394,0.0289883087611977,0.0442875481386393,0.0217375941071289,0.0249112664840387,0.0278786268413166,0.0289883087611977,0.0031736723769098,0.00296736035727787,0.00110968191988104,0.0147134907246635,0.0437017994858612
"2021-05-01",34,"2024-03-01","2024-05-01",753,24,0.0318725099601594,0.0324933687002653,-3.39368625041216,-3.80673473380674,0.413048483394582,0.131428628410337,0.281619854984245,0.11558797126143,0.166031883722815,-0.0867707337031682,0.252802617425983,-3.64648886783814,0.0254195410778687,0.0324933687002653,0.0217375941071289,0.0247153201974912,0.0276600020753145,0.0254195410778687,0.00297772609036222,0.00294468187782332,-0.00224046099744576,0.00645296888229064,0.0318725099601594
"2021-06-01",1,"2021-07-01","2021-09-01",2575,9,0.00349514563106796,0.00368788819875776,-5.59900658339386,-3.80673473380674,-1.79227184958712,-1.7073653881347,-0.0849064614524233,0.200474033435836,-0.285380494888259,-0.598645632595379,0.31326513770712,-5.91227172110098,0.00269872969792075,0.00368788819875776,0.0217375941071289,0.00401337969127483,0.00489991194527868,0.00269872969792075,-0.0177242144158541,0.000886532254003845,-0.00220118224735793,0.000796415933147213,0.00349514563106796
"2021-06-01",2,"2021-08-01","2021-10-01",2501,13,0.00519792083166733,0.00539568345323741,-5.21674571285422,-3.80673473380674,-1.41001097904748,-0.802500335743768,-0.607510643303716,0.200474033435836,-0.807984676739552,-0.603066826573219,-0.204917850166333,-5.01182786268789,0.0066146756687963,0.00539568345323741,0.0217375941071289,0.00986122148763851,0.0120239134870937,0.0066146756687963,-0.0118763726194904,0.0021626919994552,-0.0054092378182974,-0.00141675483712897,0.00519792083166733
"2021-06-01",3,"2021-09-01","2021-11-01",2459,24,0.00976006506710045,0.00995934959349594,-4.59923423569592,-3.80673473380674,-0.792499501889175,-0.337459829206784,-0.455039672682391,0.200474033435836,-0.655513706118227,-0.597629828619684,-0.0578838774985427,-4.54135035819737,0.0105465872495022,0.00995934959349593,0.0217375941071289,0.0156087071675435,0.0190076985193994,0.0105465872495022,-0.00612888693958539,0.00339899135185588,-0.00846111126989727,-0.000786522182401711,0.00976006506710045
"2021-06-01",4,"2021-10-01","2021-12-01",2390,25,0.0104602510460251,0.0106649937264743,-4.53006624290682,-3.80673473380674,-0.723331509100081,-0.182480278425218,-0.540851230674863,0.200474033435836,-0.741325264110699,-0.643647475931096,-0.0976777881796028,-4.43238845472722,0.0117464473575726,0.0106649937264743,0.0217375941071289,0.0181776956171205,0.0221235435528649,0.0117464473575726,-0.00355989849000843,0.00394584793574434,-0.0103770961952922,-0.0012861963115475,0.0104602510460251
"2021-06-01",5,"2021-11-01","2022-01-01",2323,33,0.0142057684029272,0.0144148020654045,-4.22497997449578,-3.80673473380674,-0.418245240689035,-0.110329660461367,-0.307915580227667,0.200474033435836,-0.508389613663503,-0.663257137665227,0.154867524001725,-4.3798474984975,0.0123722780486848,0.0144148020654045,0.0217375941071289,0.019511164970081,0.0237394714529503,0.0123722780486848,-0.00222642913704798,0.00422830648286932,-0.0113671934042655,0.00183349035424245,0.0142057684029272
"2021-06-01",6,"2021-12-01","2022-02-01",2261,39,0.0172490048651039,0.0174624226348364,-4.03008729548098,-3.80673473380674,-0.223352561674242,-0.00462210480800024,-0.218730456866242,0.200474033435836,-0.419204490302078,-0.571170004196953,0.151965513894875,-4.18205280937586,0.0150375544867672,0.0174624226348364,0.0217375941071289,0.0216395216911312,0.0263166890566612,0.0150375544867672,-9.8072415997727e-05,0.00467716736553,-0.011279134569894,0.00221145037833675,0.0172490048651039
"2021-06-01",7,"2022-01-01","2022-03-01",2187,40,0.0182898948331047,0.0185100548446069,-3.97075767974592,-3.80673473380674,-0.164022945939176,0.0795860484344686,-0.243608994373644,0.200474033435836,-0.44408302780948,-0.575151865655676,0.131068837846196,-4.10182651759211,0.016273233869518,0.0185100548446069,0.0217375941071289,0.0234959992497771,0.0285627112266115,0.016273233869518,0.00175840514264819,0.0050667119768344,-0.0122894773570935,0.00201666096358669,0.0182898948331047
"2021-06-01",8,"2022-02-01","2022-04-01",2118,46,0.0217186024551464,0.0219443133553563,-3.79705857441614,-3.80673473380674,0.00967615939060185,0.14017796756865,-0.130501808178049,0.200474033435836,-0.330975841613884,-0.323592955257691,-0.007382886356193,-3.78967568805995,0.0221033309962354,0.0219443133553563,0.0217375941071289,0.0249270977186229,0.030292840447885,0.0221033309962354,0.00318950361149392,0.00536574272926213,-0.0081895094516496,-0.000384728541089029,0.0217186024551464
"2021-06-01",9,"2022-03-01","2022-05-01",2037,56,0.0274914089347079,0.0277232580961727,-3.55736877447809,-3.80673473380674,0.249365959328647,0.188722894148899,0.060643065179748,0.200474033435836,-0.139830968256088,-0.0272117273172376,-0.11261924093885,-3.44474953353924,0.0309258258403828,0.0277232580961727,0.0217375941071289,0.026134629384257,0.0317518380145739,0.0309258258403828,0.00439703527712805,0.00561720863031691,-0.000826012174191152,-0.00343441690567485,0.0274914089347079
"2021-06-01",10,"2022-04-01","2022-06-01",1957,75,0.0383239652529382,0.0385597548518897,-3.21622330341907,-3.80673473380674,0.590511430387672,0.249100324734697,0.341411105652974,0.200474033435836,0.140937072217139,0.13946557299406,0.00147149922307843,-3.21769480264215,0.038505239134608,0.0385597548518897,0.0217375941071289,0.0277160988991316,0.0336614694306235,0.038505239134608,0.00597850479200264,0.00594537053149194,0.00484376970398448,-0.00018127388166983,0.0383239652529382
"2021-06-01",11,"2022-05-01","2022-07-01",1900,77,0.0405263157894737,0.0407680168332457,-3.15823507388943,-3.80673473380674,0.648499659917308,0.289264109856582,0.359235550060726,0.200474033435836,0.15876151662489,0.182199961940181,-0.0234384453152911,-3.13479662857414,0.0416945306250455,0.0407680168332457,0.0217375941071289,0.0288192054610655,0.0349926867377433,0.0416945306250455,0.00708161135393656,0.0061734812766778,0.0067018438873022,-0.00116821483557182,0.0405263157894737
"2021-06-01",12,"2022-06-01","2022-08-01",1840,74,0.0402173913043478,0.0404671374253123,-3.16595634141369,-3.80673473380674,0.640778392393055,0.294297372332265,0.34648102006079,0.200474033435836,0.146006986624954,0.163317043844825,-0.0173100572198709,-3.14864628419381,0.0411446515224678,0.0404671374253123,0.0217375941071289,0.0289604143169464,0.0351630493193117,0.0411446515224678,0.00722282020981744,0.00620263500236528,0.0059816022031561,-0.000927260218119931,0.0402173913043478
"2021-06-01",13,"2022-07-01","2022-09-01",1784,74,0.0414798206278027,0.0417366946778711,-3.13374187903215,-3.80673473380674,0.672992854774596,0.303514845354915,0.369478009419681,0.200474033435836,0.169003975983846,0.2976639458145,-0.128659969830654,-3.00508190920149,0.0471968168038093,0.0417366946778712,0.0217375941071289,0.0292207539062206,0.0354771103342718,0.0471968168038093,0.0074831597990917,0.00625635642805116,0.0117197064695375,-0.00571699617600657,0.0414798206278027
"2021-06-01",14,"2022-08-01","2022-10-01",1731,78,0.0450606585788562,0.0453233256351039,-3.04755090763349,-3.80673473380674,0.759183826173256,0.282992614882479,0.476191211290777,0.200474033435836,0.275717177854942,0.288943584343451,-0.0132264064885093,-3.03432450114498,0.0458990746389066,0.0453233256351039,0.0217375941071289,0.028644192466134,0.0347815261477014,0.0458990746389066,0.0069065983590051,0.00613733368156732,0.0111175484912053,-0.000838416060050466,0.0450606585788562
"2021-06-01",15,"2022-09-01","2022-11-01",1679,78,0.0464562239428231,0.0467261904761905,-3.01559734426085,-3.80673473380674,0.791137389545891,0.290285959980498,0.500851429565393,0.200474033435836,0.300377396129558,0.299585493365441,0.000791902764116337,-3.01638924702497,0.046690929526021,0.0467261904761905,0.0217375941071289,0.0288478194500509,0.0350272091766267,0.046690929526021,0.00711022534292199,0.00617938972657578,0.0116637203493943,-0.000234705583197922,0.0464562239428231
"2021-06-01",16,"2022-10-01","2022-12-01",1614,79,0.0489467162329616,0.0492260061919505,-2.96085431822059,-3.80673473380674,0.845880415586151,0.255943184868061,0.58993723071809,0.200474033435836,0.389463197282254,0.328594061749957,0.0608691355322971,-3.02172345375289,0.0464540725474027,0.0492260061919505,0.0217375941071289,0.02790109687394,0.0338847682456167,0.0464540725474027,0.00616350276681102,0.00598367137167671,0.0125693043017861,0.00249264368555885,0.0489467162329616
"2021-06-01",17,"2022-11-01","2023-01-01",1549,94,0.0606843124596514,0.0609677419354839,-2.73450492868598,-3.80673473380674,1.07222980512076,0.264080020949498,0.808149784171262,0.200474033435836,0.607675750735427,0.422005802626359,0.185669948109068,-2.92017487679505,0.0511652104489159,0.0609677419354839,0.0217375941071289,0.028122639040942,0.0341521531545809,0.0511652104489159,0.00638504493381307,0.00602951411363889,0.017013057294335,0.0095191020107355,0.0606843124596514
"2021-06-01",18,"2022-12-01","2023-02-01",1500,98,0.0653333333333333,0.0656229180546302,-2.65595508921881,-3.80673473380674,1.15077964458793,0.253616829857505,0.897162814730428,0.200474033435836,0.696688781294593,0.487599424379471,0.209089356915121,-2.86504444613393,0.0539088405112142,0.0656229180546303,0.0217375941071289,0.0278380692675519,0.0338086938393053,0.0539088405112142,0.00610047516042296,0.00597062457175343,0.0201001466719088,0.0114244928221192,0.0653333333333333
"2021-06-01",19,"2023-01-01","2023-03-01",1451,95,0.0654720882150241,0.065771349862259,-2.6535368846123,-3.80673473380674,1.15319784919444,0.241048700025503,0.912149149168937,0.200474033435836,0.711675115733101,0.426373509370134,0.285301606362967,-2.93883849097527,0.0502666946210316,0.065771349862259,0.0217375941071289,0.0274999475031061,0.0334005442903328,0.0502666946210316,0.00576235339597715,0.0059005967872267,0.0168661503306988,0.0152053935939925,0.0654720882150241
"2021-06-01",20,"2023-02-01","2023-04-01",1395,70,0.0501792114695341,0.0505014326647565,-2.93393231591086,-3.80673473380674,0.872802417895884,0.19016434378928,0.682638074106604,0.200474033435836,0.482164040670769,0.39168808486067,0.0904759558100985,-3.02440827172096,0.0463352903155947,0.0505014326647565,0.0217375941071289,0.0261713416691865,0.0317961833739857,0.0463352903155947,0.00443374756205756,0.00562484170479922,0.014539106941609,0.00384392115393936,0.0501792114695341
"2021-06-01",21,"2023-03-01","2023-05-01",1350,61,0.0451851851851852,0.0455218356772761,-3.04297265050893,-3.80673473380674,0.763762083297814,0.159736706239509,0.604025377058305,0.200474033435836,0.403551343622469,0.346482791206875,0.0570685524155946,-3.10004120292452,0.0431055553928433,0.0455218356772761,0.0217375941071289,0.0254069305137959,0.0308726905284678,0.0431055553928433,0.00366933640666691,0.00546576001467196,0.0122328648643755,0.00207962979234185,0.0451851851851852
"2021-06-01",22,"2023-04-01","2023-06-01",1270,49,0.0385826771653543,0.0389457120377655,-3.20586222112315,-3.80673473380674,0.600872512683591,0.116545108534489,0.484327404149101,0.200474033435836,0.283853370713265,0.319348850535649,-0.0354954798223837,-3.17036674130077,0.0402962302489118,0.0389457120377655,0.0217375941071289,0.0243590873272493,0.0296062740594182,0.0402962302489118,0.00262149322012033,0.00524718673216898,0.0106899561894936,-0.00171355308355747,0.0385826771653543
"2021-06-01",23,"2023-05-01","2023-07-01",1218,51,0.041871921182266,0.042247744052502,-3.12103818187336,-3.80673473380674,0.685696551933379,0.134096448024832,0.551600103908547,0.200474033435836,0.351126070472712,0.292095942153473,0.0590301283192391,-3.1800683101926,0.0399227156165042,0.042247744052502,0.0217375941071289,0.0247797081878399,0.0301147040921271,0.0399227156165042,0.00304211408071098,0.00533499590428716,0.00980801152437709,0.00194920556576184,0.041871921182266
"2021-06-01",24,"2023-06-01","2023-08-01",1179,41,0.0347752332485157,0.0351694915254237,-3.31177345826714,-3.80673473380674,0.4949612755396,0.136933913842919,0.35802736169668,0.200474033435836,0.157553328260845,0.239383581080561,-0.0818302528197166,-3.22994320544742,0.0380543260488753,0.0351694915254237,0.0217375941071289,0.024848370001482,0.0301976908400852,0.0380543260488753,0.00311077589435308,0.00534932083860322,0.00785663520879001,-0.00327909280035956,0.0347752332485157
"2021-06-01",25,"2023-07-01","2023-09-01",1145,46,0.040174672489083,0.0405759162303665,-3.16315849740151,-3.80673473380674,0.643576236405236,0.153144376103385,0.490431860301851,0.200474033435836,0.289957826866016,0.191184517457473,0.0987733094085421,-3.26193180681005,0.0369004936566552,0.0405759162303665,0.0217375941071289,0.025244204774237,0.0306760596828677,0.0369004936566552,0.00350661066710802,0.00543185490863075,0.00622443397378751,0.00327417883242774,0.040174672489083
"2021-06-01",26,"2023-08-01","2023-10-01",1115,40,0.0358744394618834,0.0362903225806452,-3.27923897459529,-3.80673473380674,0.52749575921145,0.150824454081345,0.376671305130104,0.200474033435836,0.176197271694269,0.0714730267921096,0.104724244902159,-3.38396321949745,0.0328004303223365,0.0362903225806452,0.0217375941071289,0.0251871814349458,0.0306071517684548,0.0328004303223365,0.00344958732781681,0.00541997033350907,0.00219327855388165,0.00307400913954694,0.0358744394618834
"2021-06-01",27,"2023-09-01","2023-11-01",1090,46,0.0422018348623853,0.0426214482126489,-3.11184126840331,-3.80673473380674,0.694893465403431,0.182987039848669,0.511906425554762,0.200474033435836,0.311432392118927,0.0139751005053017,0.297457291613625,-3.40929856001693,0.0320061221814803,0.0426214482126489,0.0217375941071289,0.0259890387722965,0.0315759696969254,0.0320061221814803,0.00425144466516755,0.0055869309246289,0.000430152484554865,0.0101957126809051,0.0422018348623853
"2021-06-01",28,"2023-10-01","2023-12-01",1053,33,0.0313390313390313,0.0317836812144213,-3.41650254341888,-3.80673473380674,0.390232190387862,0.161161887237147,0.229070303150715,0.200474033435836,0.0285962697148798,-0.0250776381505152,0.053673907865395,-3.47017645128427,0.0301728176664327,0.0317836812144213,0.0217375941071289,0.0254422438960924,0.0309153598486529,0.0301728176664327,0.00370464978896346,0.00547311595256048,-0.0007425421822202,0.00116621367259866,0.0313390313390313
"2021-06-01",29,"2023-11-01","2024-01-01",1025,33,0.0321951219512195,0.0326510721247563,-3.38868157373032,-3.80673473380674,0.418053160076417,0.142171123824215,0.275882036252201,0.200474033435836,0.0754080028163656,-0.0172058636289703,0.092613866445336,-3.48129544017566,0.0298491433677998,0.0326510721247563,0.0217375941071289,0.024975588751243,0.0303514446259785,0.0298491433677998,0.00323799464411409,0.00537585587473548,-0.000502301258178673,0.00234597858341967,0.0321951219512195
"2021-06-01",30,"2023-12-01","2024-02-01",994,30,0.0301810865191147,0.0306532663316583,-3.45388314873242,-3.80673473380674,0.352851585074323,0.125435575789942,0.227416009284381,0.200474033435836,0.0269419758485457,0.0189999931988004,0.00794198264974539,-3.46182513138216,0.0304181586995053,0.0306532663316583,0.0217375941071289,0.0245712715617039,0.0298627658596336,0.0304181586995053,0.00283367745457492,0.00529149429792975,0.000555392839871723,-0.000237072180390652,0.0301810865191147
"2021-06-01",31,"2024-01-01","2024-03-01",973,37,0.0380267214799589,0.0385010266940452,-3.21780858890778,-3.80673473380674,0.588926144898963,0.116476719657313,0.47244942524165,0.200474033435836,0.271975391805814,0.0600410097677618,0.211934382038053,-3.42974297094583,0.0313787434786793,0.0385010266940452,0.0217375941071289,0.0243574620690612,0.0296043093277862,0.0313787434786793,0.00261986796193227,0.00524684725872494,0.00177443415089317,0.00664797800127956,0.0380267214799589
"2021-06-01",32,"2024-02-01","2024-04-01",953,43,0.0451206715634837,0.0455974842767296,-3.04123296107302,-3.80673473380674,0.765501772733717,0.132416258675008,0.633085514058709,0.200474033435836,0.432611480622873,0.0401744278599255,0.392437052762948,-3.43367001383597,0.0312596038791475,0.0455974842767296,0.0217375941071289,0.0247391376828066,0.03006566816825,0.0312596038791475,0.00300154357567763,0.00532653048544345,0.00119393571089751,0.0138610676843362,0.0451206715634837
"2021-06-01",33,"2024-03-01","2024-05-01",922,42,0.0455531453362256,0.0460455037919827,-3.03098585200589,-3.80673473380674,0.775748881800852,0.139526428591446,0.636222453209406,0.200474033435836,0.43574841977357,-0.0867707337031682,0.522519153476738,-3.55350500548263,0.0278275950102798,0.0460455037919826,0.0217375941071289,0.0249112664840387,0.0302737072264383,0.0278275950102798,0.0031736723769098,0.00536244074239958,-0.00244611221615848,0.0177255503259458,0.0455531453362256
"2021-06-01",34,"2024-04-01","2024-06-01",893,32,0.0358342665173572,0.0363534675615213,-3.27743496663229,-3.80673473380674,0.529299767174449,0.131428628410337,0.397871138764112,0.200474033435836,0.197397105328277,-0.166238059830077,0.363635165158353,-3.64107013179065,0.0255541273046477,0.0363534675615213,0.0217375941071289,0.0247153201974912,0.0300368805305867,0.0255541273046477,0.00297772609036222,0.0053215603330955,-0.00448275322593894,0.0102801392127095,0.0358342665173572
"2021-07-01",1,"2021-08-01","2021-10-01",2525,6,0.00237623762376238,0.00257323832145685,-5.96001357121906,-3.80673473380674,-2.15327883741232,-1.7073653881347,-0.445913449277622,0.135073310451643,-0.580986759729265,-0.603066826573219,0.0220800668439541,-5.98209363806302,0.00251718517282575,0.00257323832145685,0.0217375941071289,0.00401337969127483,0.0045911326723309,0.00251718517282575,-0.0177242144158541,0.000577752981056073,-0.00207394749950516,-0.000140947549063373,0.00237623762376238
"2021-07-01",2,"2021-09-01","2021-11-01",2485,12,0.00482897384305835,0.00502815768302494,-5.28766078635951,-3.80673473380674,-1.48092605255277,-0.802500335743768,-0.678425716808999,0.135073310451643,-0.813499027260642,-0.597629828619684,-0.215869198640958,-5.07179158771855,0.00623209217180718,0.00502815768302493,0.0217375941071289,0.00986122148763851,0.011271283790824,0.00623209217180718,-0.0118763726194904,0.0014100623031855,-0.00503919161901682,-0.00140311832874883,0.00482897384305835
"2021-07-01",3,"2021-10-01","2021-12-01",2436,17,0.00697865353037767,0.00718096019696348,-4.92911530530391,-3.80673473380674,-1.12238057149716,-0.337459829206784,-0.78492074229038,0.135073310451643,-0.919994052742023,-0.643647475931096,-0.276346576810928,-4.65276872849298,0.00944510443611467,0.00718096019696348,0.0217375941071289,0.0156087071675435,0.0178258102782206,0.00944510443611467,-0.00612888693958539,0.00221710311067709,-0.00838070584210597,-0.002466450905737,0.00697865353037767
"2021-07-01",4,"2021-11-01","2022-01-01",2372,19,0.00801011804384486,0.00821744627054362,-4.7932443952715,-3.80673473380674,-0.986509661464755,-0.182480278425218,-0.804029383039537,0.135073310451643,-0.93910269349118,-0.663257137665227,-0.275845555825952,-4.51739883944554,0.0107994825324346,0.00821744627054362,0.0217375941071289,0.0181776956171205,0.0207520122092781,0.0107994825324346,-0.00355989849000843,0.0025743165921576,-0.00995252967684354,-0.00278936448858972,0.00801011804384486
"2021-07-01",5,"2021-12-01","2022-02-01",2301,21,0.0091264667535854,0.00933970460469157,-4.66409706101814,-3.80673473380674,-0.857362327211397,-0.110329660461367,-0.747032666750029,0.135073310451643,-0.882105977201672,-0.571170004196953,-0.31093597300472,-4.35316108801342,0.0127026442234488,0.00933970460469157,0.0217375941071289,0.019511164970081,0.0222700434003792,0.0127026442234488,-0.00222642913704798,0.0027588784302982,-0.00956739917693033,-0.00357617746986344,0.0091264667535854
"2021-07-01",6,"2022-01-01","2022-03-01",2242,27,0.012042818911686,0.0122603655818101,-4.38904738596702,-3.80673473380674,-0.582312652160278,-0.00462210480800024,-0.577690547352278,0.135073310451643,-0.712763857803921,-0.575151865655676,-0.137611992148245,-4.25143539381877,0.014043737976393,0.0122603655818101,0.0217375941071289,0.0216395216911312,0.0246917708784668,0.014043737976393,-9.8072415997727e-05,0.00305224918733559,-0.0106480329020738,-0.00200091906470701,0.012042818911686
"2021-07-01",7,"2022-02-01","2022-04-01",2169,35,0.0161364684186261,0.0163594470046083,-4.09645500971665,-3.80673473380674,-0.289720275909906,0.0795860484344686,-0.369306324344374,0.135073310451643,-0.504379634796017,-0.323592955257691,-0.180786679538326,-3.91566833017832,0.0195378902682158,0.0163594470046083,0.0217375941071289,0.0234959992497771,0.0268029304016679,0.0195378902682158,0.00175840514264819,0.00330693115189077,-0.00726504013345214,-0.00340142184958967,0.0161364684186261
"2021-07-01",8,"2022-03-01","2022-05-01",2103,56,0.0266286257727057,0.0268536121673004,-3.59013417757483,-3.80673473380674,0.216600556231912,0.14017796756865,0.0764225886632618,0.135073310451643,-0.0586507217883814,-0.0272117273172376,-0.0314389944711438,-3.55869518310368,0.0276875275653563,0.0268536121673004,0.0217375941071289,0.0249270977186229,0.0284295839726089,0.0276875275653563,0.00318950361149392,0.00350248625398605,-0.000742056407252573,-0.00105890179265068,0.0266286257727057
"2021-07-01",9,"2022-04-01","2022-06-01",2059,74,0.0359397765905779,0.0361650485436893,-3.28282692518579,-3.80673473380674,0.523907808620949,0.188722894148899,0.33518491447205,0.135073310451643,0.200111604020407,0.13946557299406,0.0606460310263466,-3.34347295621214,0.034109552044007,0.0361650485436893,0.0217375941071289,0.026134629384257,0.0298015992515417,0.034109552044007,0.00439703527712805,0.00366696986728471,0.00430795279246532,0.00183022454657093,0.0359397765905779
"2021-07-01",10,"2022-05-01","2022-07-01",1972,92,0.0466531440162272,0.0468829194120629,-3.01208433339201,-3.80673473380674,0.79465040041473,0.249100324734697,0.545550075680032,0.135073310451643,0.410476765228389,0.182199961940181,0.228276803288208,-3.24036113668022,0.0376747951657232,0.0468829194120629,0.0217375941071289,0.0277160988991316,0.0315977663502884,0.0376747951657232,0.00597850479200264,0.00388166745115681,0.00607702881543482,0.00897834885050396,0.0466531440162272
"2021-07-01",11,"2022-06-01","2022-08-01",1901,97,0.0510257759074172,0.0512618296529968,-2.91818644607904,-3.80673473380674,0.8885482877277,0.289264109856582,0.599284177871118,0.135073310451643,0.464210867419474,0.163317043844825,0.300893823574649,-3.21908026965369,0.0384539783470649,0.0512618296529969,0.0217375941071289,0.0288192054610655,0.0328501443645995,0.0384539783470649,0.00708161135393656,0.00403093890353395,0.00560383398246544,0.0125717975603523,0.0510257759074172
"2021-07-01",12,"2022-07-01","2022-09-01",1835,96,0.0523160762942779,0.0525599128540305,-2.89180998624706,-3.80673473380674,0.914924747559684,0.294297372332265,0.620627375227419,0.135073310451643,0.485554064775776,0.2976639458145,0.187890118961276,-3.07970010520833,0.0439524154320522,0.0525599128540305,0.0217375941071289,0.0289604143169464,0.0330104327547761,0.0439524154320522,0.00722282020981744,0.00405001843782967,0.0109419826772762,0.0083636608622257,0.0523160762942779
"2021-07-01",13,"2022-08-01","2022-10-01",1767,94,0.0531975099037917,0.0534502262443439,-2.87407268615168,-3.80673473380674,0.932662047655057,0.303514845354915,0.629147202300142,0.135073310451643,0.494073891848499,0.288943584343451,0.205130307505048,-3.07920299365673,0.0439733090943198,0.0534502262443439,0.0217375941071289,0.0292207539062206,0.0333059312225025,0.0439733090943198,0.0074831597990917,0.00408517731628188,0.0106673778718173,0.00922420080947194,0.0531975099037917
"2021-07-01",14,"2022-09-01","2022-11-01",1707,81,0.0474516695957821,0.0477166276346604,-2.99358272566659,-3.80673473380674,0.813152008140152,0.282992614882479,0.530159393257673,0.135073310451643,0.39508608280603,0.299585493365441,0.0955005894405885,-3.08908331510718,0.0435598102293559,0.0477166276346604,0.0217375941071289,0.028644192466134,0.0326514753175661,0.0435598102293559,0.0069065983590051,0.00400728285143207,0.0109083349117898,0.00389185936642614,0.0474516695957821
"2021-07-01",15,"2022-10-01","2022-12-01",1655,84,0.0507552870090634,0.0510265700483092,-2.92303432187449,-3.80673473380674,0.883700411932247,0.290285959980498,0.593414451951749,0.135073310451643,0.458341141500106,0.328594061749957,0.129747079750149,-3.05278140162464,0.0450975442179979,0.0510265700483092,0.0217375941071289,0.0288478194500509,0.0328826250796115,0.0450975442179979,0.00711022534292199,0.00403480562956061,0.0122149191383864,0.00565774279106551,0.0507552870090634
"2021-07-01",16,"2022-11-01","2023-01-01",1580,80,0.0506329113924051,0.0509171410499684,-2.9252964804559,-3.80673473380674,0.881438253350837,0.255943184868061,0.625495068482776,0.135073310451643,0.490421758031133,0.422005802626359,0.0684159554047739,-2.99371243586068,0.0477107339814922,0.0509171410499684,0.0217375941071289,0.02790109687394,0.0318078258709005,0.0477107339814922,0.00616350276681102,0.00390672899696054,0.0159029081105917,0.00292217741091288,0.0506329113924051
"2021-07-01",17,"2022-12-01","2023-02-01",1518,86,0.0566534914361001,0.0569453587886768,-2.80703203465106,-3.80673473380674,0.99970269915568,0.264080020949498,0.735622678206182,0.135073310451643,0.600549367754539,0.487599424379471,0.112949943375068,-2.91998197802613,0.0511745759802686,0.0569453587886768,0.0217375941071289,0.028122639040942,0.0320593654697676,0.0511745759802686,0.00638504493381307,0.00393672642882556,0.0191152105105011,0.00547891545583151,0.0566534914361001
"2021-07-01",18,"2023-01-01","2023-03-01",1463,73,0.0498974709501025,0.0502049180327869,-2.94013326745523,-3.80673473380674,0.866601466351513,0.253616829857505,0.612984636494008,0.135073310451643,0.477911326042364,0.426373509370134,0.0515378166722306,-2.99167108412746,0.0478035672922284,0.0502049180327869,0.0217375941071289,0.0278380692675519,0.0317362612162325,0.0478035672922284,0.00610047516042296,0.00389819194868064,0.0160673060759959,0.00209390365787411,0.0498974709501025
"2021-07-01",19,"2023-02-01","2023-04-01",1415,66,0.046643109540636,0.0469632768361582,-3.01028748479625,-3.80673473380674,0.79644724901049,0.241048700025503,0.555398548984988,0.135073310451643,0.420325238533344,0.39168808486067,0.0286371536726739,-3.03892463846893,0.0456980441095998,0.0469632768361582,0.0217375941071289,0.0274999475031061,0.0313523188940674,0.0456980441095998,0.00576235339597715,0.00385237139096134,0.0143457252155324,0.00094506543103625,0.046643109540636
"2021-07-01",20,"2023-03-01","2023-05-01",1358,50,0.0368188512518409,0.0371596762325239,-3.25466338568889,-3.80673473380674,0.552071348117855,0.19016434378928,0.361907004328575,0.135073310451643,0.226833693876932,0.346482791206875,-0.119649097329943,-3.13501428835894,0.0416858346571251,0.0371596762325239,0.0217375941071289,0.0261713416691865,0.0298433048131763,0.0416858346571251,0.00443374756205756,0.00367196314398976,0.0118425298439488,-0.00486698340528414,0.0368188512518409
"2021-07-01",21,"2023-04-01","2023-06-01",1318,49,0.0371775417298938,0.0375284306292646,-3.24440573157009,-3.80673473380674,0.562329002236653,0.159736706239509,0.402592295997144,0.135073310451643,0.2675189855455,0.319348850535649,-0.0518298649901486,-3.19257586657994,0.0394460639123709,0.0375284306292646,0.0217375941071289,0.0254069305137959,0.0289748342340287,0.0394460639123709,0.00366933640666691,0.00356790372023288,0.0104712296783422,-0.00226852218247715,0.0371775417298938
"2021-07-01",22,"2023-05-01","2023-07-01",1262,45,0.0356576862123613,0.0360253365003959,-3.28684252899984,-3.80673473380674,0.519892204806901,0.116545108534489,0.403347096272412,0.135073310451643,0.268273785820769,0.292095942153473,-0.0238221563327042,-3.26302037266714,0.0368618267773118,0.0360253365003959,0.0217375941071289,0.0243590873272493,0.0277840370533321,0.0368618267773118,0.00262149322012033,0.00342494972608284,0.00907778972397971,-0.00120414056495049,0.0356576862123613
